policy,action_index,action_label,adjustment,reward,defaulted,predicted_pd,new_limit,monthly_interest,fee_income,expected_loss,rwa_cost,constraint_penalty
static_maintain,2,0%,0.0,-832.9584640661401,0,0.07045813994360309,12087.621073699178,72.55575755536518,72.60927671907216,187.4452697168354,27.26476650426697,0.0
static_maintain,2,0%,0.0,-97.62565892923466,0,0.03557693160229937,8594.993159841435,20.159462232668815,19.441404958335468,26.297766329662515,3.825129647950911,0.0
static_maintain,2,0%,0.0,-180.5094959070081,0,0.05063054762057658,5686.3119846593,22.76591894725229,17.26513231341133,42.26386792411827,6.147471698053567,0.0
static_maintain,2,0%,0.0,-473.41010441023684,0,0.07299304157568823,9336.071756130736,39.55649416925344,39.47947631393205,105.8694568611088,15.39919372525219,0.0
static_maintain,2,0%,0.0,-331.75122708571337,0,0.04793691985396898,15000.0,46.53447504209391,48.5252765087266,81.79304468644378,11.897170136210004,0.0
static_maintain,2,0%,0.0,-68.16351157746276,0,0.02921936461025584,7218.016636871708,18.188917188382526,15.335230645100928,19.487182117080284,2.834499217029859,0.0
static_maintain,2,0%,0.0,-62.281365291266766,0,0.031495877192221994,4179.208986497414,13.888218877396598,7.523755554002881,16.038793326643358,2.3329153929663065,0.0
static_maintain,2,0%,0.0,-2844.4476996007547,0,0.3170843489065471,4046.841907559631,44.58648180753181,37.98586554810814,518.3814369790771,75.40093628786576,222.01145762921075
static_maintain,2,0%,0.0,-329.17730845635816,0,0.05188222457796059,7319.501472316724,39.78721538470128,25.99516482911282,75.68913894376122,11.009329300910723,0.0
static_maintain,2,0%,0.0,-71.02493516662514,0,0.04571387171194558,5028.60346401861,10.055544130496067,6.871216840020405,16.854854660427836,2.451615223334958,0.0
static_maintain,2,0%,0.0,-1373.0098017024097,0,0.15317780125265057,5671.407555289978,50.219531940188936,52.612924299807986,282.0589743596313,41.02675990685546,4.007246283966839
static_maintain,2,0%,0.0,-311.6090167736941,0,0.0916674044970856,3983.773382182898,20.196308122383247,22.418330372358987,67.88258202008362,9.873830112012163,0.0
static_maintain,2,0%,0.0,-564.4864247439639,0,0.1029990353506009,6893.941256631351,29.32254974859525,27.05391088601886,110.7404590645949,16.10770313666835,42.9990353506009
static_maintain,2,0%,0.0,-7062.863100801522,1,0.24477792942276333,9168.748624511452,84.48579711733198,55.18383064931839,758.2761444137805,110.29471191473169,147.8973776583324
static_maintain,2,0%,0.0,-67.24583785458685,0,0.037729411974932375,6222.439598468448,12.032762085278023,7.584635980593035,16.6462647234327,2.4212748688629384,0.0
static_maintain,2,0%,0.0,-47.91893325901746,0,0.02947420310831076,4558.398496552078,11.48934221551385,5.384692614636048,12.41677088816796,1.8060757655517035,0.0
static_maintain,2,0%,0.0,-774.0026731749597,0,0.16365923319717157,2669.0791317474036,23.77419764267866,11.42638747253845,142.66512172288913,20.751290432420234,64.75071402710086
static_maintain,2,0%,0.0,-1828.8547110832317,0,0.21393884358625695,4857.575789220731,44.68661948981534,21.931624877841966,350.5408022391068,50.98775305296099,66.28731467591338
static_maintain,2,0%,0.0,-495.3422305211594,0,0.13524136199814638,2906.7610257013357,19.17398465971007,17.255670660021746,95.08091267806103,13.829950934990693,35.62239604810003
static_maintain,2,0%,0.0,-437.28167644693866,0,0.1400318017712764,2885.049711696827,15.729501684317208,8.958047045721884,80.76311693337307,11.747362463036083,40.53259681555829
static_maintain,2,0%,0.0,-39.009997819020164,0,0.03649894651626781,14740.846132501001,7.108435245978665,3.5230763917033237,9.513181254768705,1.3837354552390844,0.0
static_maintain,2,0%,0.0,-95.63186605838911,0,0.05976699887776954,2408.9109318941737,10.258873243814802,11.423775925545721,22.481875740509512,3.270091016801383,0.0
static_maintain,2,0%,0.0,-228.7119766303607,0,0.053092929227309446,6612.374340031507,27.78020654070461,25.711576107926028,54.0808597921412,7.866306878856901,0.0
static_maintain,2,0%,0.0,-1010.8804478736171,0,0.11057495414799035,6922.842885173068,51.81042926391678,44.020467777389804,210.06098080899417,30.554324481308242,10.57495414799034
static_maintain,2,0%,0.0,-690.9371131002574,0,0.07044858456067442,12232.57281359147,59.221556331885324,48.098312614970425,152.97607669892415,22.25106570166169,0.0
static_maintain,2,0%,0.0,-521.005445363203,0,0.07672340628391124,6418.500557727117,41.386620041533696,45.15296607206203,116.42849035269663,16.935053142210418,0.0
static_maintain,2,0%,0.0,-1850.7278511497552,0,0.122441047297083,14134.768787928246,84.76309544983158,72.76071713241437,380.54434656406625,55.351904954773275,22.502073479510063
static_maintain,2,0%,0.0,-1117.5136783088767,0,0.08636546216384028,13004.039637203668,72.45332832609877,33.66012782026372,229.44039016037263,33.37314765969057,26.36546216384028
static_maintain,2,0%,0.0,-2485.830962223196,1,0.17088446685690173,5807.643051988083,35.746611672676224,30.055548949683995,223.97982484628582,32.578883614005214,72.15657852832427
static_maintain,2,0%,0.0,-270.8128857802929,0,0.0573039106278263,6996.788770878267,29.33638977312802,21.499250553639303,61.6399614490882,8.965812574412828,0.0
static_maintain,2,0%,0.0,-373.96252120202115,0,0.04420362068762623,13841.315895086751,59.00126897824009,66.04688176559506,95.6292228467669,13.909705141347914,0.0
static_maintain,2,0%,0.0,-291.5549055197787,0,0.06804100216836324,5633.674432673167,25.919466076284433,19.958502025467066,64.66483640830718,9.405794386662862,0.0
static_maintain,2,0%,0.0,-4421.062674888129,1,0.28842271796184604,4190.15843101236,47.04575033256609,45.749794556813754,497.53231658068165,72.36833695719005,192.6332859108922
static_maintain,2,0%,0.0,-322.28425758601315,0,0.08054311296848145,4560.192606394788,24.02582351367774,23.94184903389916,70.9542026388413,10.32061129292237,0.0
static_maintain,2,0%,0.0,-6742.19983391065,1,0.3454417013678775,6711.962578388015,64.08711200414288,30.457977376128444,811.7399035703777,118.07125870114584,251.07774390207445
static_maintain,2,0%,0.0,-1727.2708363960983,1,0.07911853410488065,5135.226157208344,34.74732124004645,38.055683570603634,100.8024277547415,14.662171309780582,0.0
static_maintain,2,0%,0.0,-2006.7039590510026,0,0.12934398559522275,12601.392768564698,84.38980767471328,66.94724357013212,400.2281825029302,58.215008364062584,69.57758523510333
static_maintain,2,0%,0.0,-61.836700194986946,0,0.03035991848244173,6883.323054417158,16.252389245709576,16.318835911980873,18.09211113030403,2.6315798007714952,0.0
static_maintain,2,0%,0.0,-3229.814536417668,1,0.23187037543634906,6328.228463236802,38.59685260517268,33.804970730381164,328.14711248816997,47.73048908918836,174.6671348222578
static_maintain,2,0%,0.0,-17.193975545637564,0,0.020172353271420015,3452.513748402447,8.137238375267032,6.075626035640321,6.018732395853555,0.8754519848514262,0.0
static_maintain,2,0%,0.0,-859.3083692458176,1,0.056750040804460576,5549.6444984787695,18.72188940153129,11.724561012061285,38.95715954069496,5.666495933191993,0.0
static_maintain,2,0%,0.0,-204.2002733185348,0,0.05179762463185652,10221.097166311694,24.47627733704269,13.898341631252217,46.486477615942974,6.7616694714098875,0.0
static_maintain,2,0%,0.0,-306.819729500095,0,0.11221773610272115,2875.917657381676,13.02528736391289,12.038579664614435,53.59450286907513,7.795564053683655,52.217736102721155
static_maintain,2,0%,0.0,-343.50098774365426,0,0.06712676878933738,4494.681219488627,30.26216890384411,14.911685702986146,74.48472588598136,10.834141947051835,0.0
static_maintain,2,0%,0.0,-1676.0684401289545,0,0.255020592683109,3608.0467741825823,31.314286230444036,18.960786700611326,292.8122205776665,42.59086844766057,198.39610750018673
static_maintain,2,0%,0.0,-61.142341977247824,0,0.02708981844161324,9422.17579095503,18.05794978355213,14.397407416149592,17.936841305687196,2.608995099009047,0.0
static_maintain,2,0%,0.0,-1253.7204171088354,0,0.14555442750387684,7655.668895819929,45.983571692971985,27.104815273401307,245.41412325298054,35.69659974588808,46.19328819147376
static_maintain,2,0%,0.0,-379.33473644730884,0,0.07079821850704979,7074.254040707076,32.33279284832874,26.314394822027243,83.93381821070233,12.208555376102158,0.0
static_maintain,2,0%,0.0,-1047.998617109565,0,0.09134461641380899,9925.264273686898,64.3790664061144,44.13725499573203,215.62497461800743,31.36363267171017,31.344616413808993
static_maintain,2,0%,0.0,-16.03868311612653,0,0.03449225034244533,3007.147097434376,3.2229281510513013,2.00815860378864,4.0760883027984525,0.5928855713161384,0.0
static_maintain,2,0%,0.0,-947.795376066006,0,0.09764730656444438,9914.542819329608,56.56317106405561,52.42162258843718,202.51884785546147,29.457286960794388,0.0
static_maintain,2,0%,0.0,-3533.199744205106,0,0.25649130293934697,9233.253461233424,71.06104569233206,42.98748680569373,668.3064739214864,97.20821438857983,159.90358551283063
static_maintain,2,0%,0.0,-54.45613949040107,0,0.02838951938595245,5506.246855630781,14.11589147020561,8.103534702031098,14.693923733258112,2.1372979975648163,0.0
static_maintain,2,0%,0.0,-3921.8341440886925,1,0.183636456869648,6301.904093047089,54.61590050659925,30.33235652608923,367.7472501184937,53.490509108144536,85.22736829138918
static_maintain,2,0%,0.0,-2872.339809721678,0,0.263027278001942,5641.872203537775,55.5045252028656,32.07302497296586,535.304153299664,77.86242229813294,166.60295995199053
static_maintain,2,0%,0.0,-366.40417859002383,0,0.05735557289690282,7126.3547378835865,38.465713762660194,17.254117831984665,80.8948451573407,11.766522931976828,0.0
static_maintain,2,0%,0.0,-142.94981811284595,0,0.0461441029907232,4311.196232206811,20.710043439006295,19.1871453224565,35.04036717103478,5.096780679423241,0.0
static_maintain,2,0%,0.0,-180.62735581505456,0,0.04497755649200413,8108.776184433811,26.63646283756242,21.96174431457139,43.928243774199856,6.389562730792706,0.0
static_maintain,2,0%,0.0,-1463.662591325406,0,0.25022222459923005,3433.9146859191387,27.37267347128494,12.932587766987679,251.1392124711524,36.52933999580398,193.4777802142108
static_maintain,2,0%,0.0,-479.847299165999,0,0.04922292109404051,15000.0,62.72662154823839,48.184495839671285,113.21154324203826,16.467133562478292,0.0
static_maintain,2,0%,0.0,-273.9316391901813,0,0.07531156988606441,5802.978179806463,20.853397513124676,21.015935780919072,57.5850771529576,8.376011222248378,15.311569886064413
static_maintain,2,0%,0.0,-1716.8993838784809,0,0.1535692473301743,6228.840739911352,60.198181559238925,46.109024531830684,338.96827919890836,49.30447697438667,54.40847851342865
static_maintain,2,0%,0.0,-406.2462543487017,0,0.05656782477361603,11100.613770930167,46.676713039124614,52.27358971017087,96.81467122087054,14.082133995762986,0.0
static_maintain,2,0%,0.0,-423.1079388810623,0,0.10833182792009784,4518.266301904368,21.582824121124336,10.998830492885599,85.73058225304388,12.469902873170017,8.331827920097831
static_maintain,2,0%,0.0,-173.53982062588273,0,0.04916959478114742,4521.421299079396,22.984364430290082,19.707715672133833,41.438169129118,6.027370055144436,0.0
static_maintain,2,0%,0.0,-1210.2132768988313,0,0.16586060050789814,4178.192211921555,39.85759476529539,31.803524481978766,242.39616876098623,35.257624547052544,17.007115520595598
static_maintain,2,0%,0.0,-427.22554439667476,0,0.08227398214802469,5596.145173117047,30.727990930130176,25.758977249905616,92.6975198317738,13.48327561189437,0.0
static_maintain,2,0%,0.0,-1453.6167374524928,0,0.1259429307414783,8730.412405563004,64.00100844252616,50.711226542295535,295.55073436760085,42.98919772619649,26.091504010015257
static_maintain,2,0%,0.0,-713.553274942288,1,0.03426152657148479,6657.7696570515045,17.235747805462783,14.175136796865077,21.652511151930042,3.1494561675534607,0.0
static_maintain,2,0%,0.0,-2938.8047692521077,0,0.18785305239192407,12297.029791689567,82.90820247480943,87.76867712435181,571.0671597847563,83.06431415051,129.54937870172216
static_maintain,2,0%,0.0,-2179.731137390003,1,0.16247112539206826,4214.076896634468,31.426579844735418,21.614237298820168,187.21676580192133,27.231529571188556,103.53290352686997
static_maintain,2,0%,0.0,-2102.8524240085962,0,0.2875205495867069,3888.744467430642,35.975504741408066,31.97464046892621,379.26888614665705,55.166383439513744,191.7085633263746
static_maintain,2,0%,0.0,-362.2912200605222,0,0.09335756052470778,4401.789913130537,22.265452100255757,13.158034386627264,76.21710404218567,11.086124224317915,0.0
static_maintain,2,0%,0.0,-6499.358661744182,0,0.3267891483591362,9776.828048715965,103.82931577242896,70.76708955641989,1244.1107681194092,180.96156627191405,181.9588770681146
static_maintain,2,0%,0.0,-455.4111899862077,0,0.10902582356545769,6692.711515676777,21.32728738908012,17.180409968400806,85.25825264042753,12.401200384062188,49.02582356545769
static_maintain,2,0%,0.0,-896.1287233132427,0,0.10077400139779266,8676.478274805018,51.57725847246735,47.55109154104105,190.58037963795374,27.72078249279327,0.7740013977926563
static_maintain,2,0%,0.0,-160.83694612892654,0,0.051486818489064,6345.904577820961,20.646578143064275,21.908902598095196,38.97764277998164,5.669475313451875,0.0
static_maintain,2,0%,0.0,-4226.828097822274,0,0.2495036559841722,10047.430636111427,88.91539311171265,81.67335170466204,813.439574003547,118.318483491425,152.7412473837765
static_maintain,2,0%,0.0,-337.8998514545254,0,0.0437565407884428,8580.776639098793,52.27949895786765,47.509048383371,83.87756771347395,12.20037348559621,0.0
static_maintain,2,0%,0.0,-1313.58173863727,0,0.10178316761240894,11799.379637711609,74.03087729181011,54.102646785105605,276.28689703581955,40.187185023391926,0.0
static_maintain,2,0%,0.0,-32.85765929195617,0,0.024381238786146227,8219.631173655982,10.72414594259955,6.44573168687645,9.587158643480032,1.3944958026880045,0.0
static_maintain,2,0%,0.0,-363.85056744537815,0,0.11837469385531632,2262.6452735509765,16.668560161026733,15.382198010393163,72.34830922258361,10.523390432375797,18.374693855316316
static_maintain,2,0%,0.0,-132.0742997335348,0,0.0452178619401169,5214.293617931785,18.982895496447203,13.17682277897718,31.473418085340608,4.577951721504088,0.0
static_maintain,2,0%,0.0,-72.96499436823902,0,0.03978935890723482,3662.6452090485773,13.080346795300828,13.53574017532405,19.08348248654186,2.7757792707697253,0.0
static_maintain,2,0%,0.0,-34.3080762322186,0,0.020873242126040872,9711.159957765185,17.43486878829678,17.887509783925356,13.343815380641955,1.940918600820648,0.0
static_maintain,2,0%,0.0,-788.5596501989551,0,0.16159474751895264,4584.656751616407,23.31086894359,11.500305503059828,138.12017931751677,20.09020790072971,102.63461620692647
static_maintain,2,0%,0.0,-3285.721275736051,1,0.19073072018729192,5513.927799458374,45.237212754597664,21.08644083770433,316.3646261581726,46.01667289573419,42.49898819197423
static_maintain,2,0%,0.0,-1571.3980702155068,1,0.05297001264551891,6220.000014883731,34.88251222039367,26.2766533465568,67.74999415879643,9.854544604915842,0.0
static_maintain,2,0%,0.0,-1134.1760129179277,0,0.16006866612880175,4475.2015271663095,38.68251918499929,22.92092021483221,227.0348391096361,33.02324932503797,11.070382782021795
static_maintain,2,0%,0.0,-3491.9667856042042,0,0.2517505918833143,9173.612531644432,71.66090626655098,43.19925672443498,661.4914374749603,96.21693635999422,155.04435668039713
static_maintain,2,0%,0.0,-152.70640691726436,0,0.052752890275482855,4105.690753654639,18.235468091781545,13.115749520663783,35.27236707015343,5.130526119295044,0.0
static_maintain,2,0%,0.0,-96.43746606411402,0,0.04630569802651683,5040.188824087164,13.99992509666098,13.599474989220637,23.77013114372739,3.4574736209058017,0.0
static_maintain,2,0%,0.0,-2487.584957957254,0,0.19378673403885396,8962.434439413548,66.20472248386186,36.57127135112918,470.41855476353,68.42451705651345,135.63140238982533
static_maintain,2,0%,0.0,-1337.208896410884,0,0.17860421055395723,4930.8676785154985,39.18088235598767,42.60543791334282,256.58858727328385,37.32197633065947,80.06931581780614
static_maintain,2,0%,0.0,-255.7322447469735,0,0.03695477148909612,9780.210534550206,49.003687359140606,41.75344099642118,66.40040251093882,9.658240365227464,0.0
static_maintain,2,0%,0.0,-6760.261973273469,1,0.2907941394499252,7827.310018642027,72.66824927539,69.79677104301373,774.8217038235551,112.70133873797165,195.06399293617335
static_maintain,2,0%,0.0,-876.6222043269165,0,0.09245621333827166,11139.654660433536,51.055859102749146,27.95402470454713,173.0824847169922,25.17563414065341,52.45621333827165
static_maintain,2,0%,0.0,-72.78176773945195,0,0.031851670479978736,6907.467083673962,15.98799650856401,8.665663601459784,18.67229453561382,2.7159701142711006,0.0
static_maintain,2,0%,0.0,-959.1192280291526,0,0.11304529782465703,7214.236637241418,47.36476314150011,31.029571916096103,196.32667104325802,28.556606697201165,13.04529782465702
static_maintain,2,0%,0.0,-338.03846337638487,0,0.08494636874426383,4308.408205474874,23.797791090489493,24.950954864439854,74.12298436662816,10.781524998782277,0.0
static_maintain,2,0%,0.0,-7426.102810247305,1,0.3596451008054605,6254.368914007966,69.2035331296879,69.83292845410817,912.5860937790899,132.7397954587767,265.6362283255971
static_maintain,2,0%,0.0,-261.98423476216124,0,0.04299860292534072,9951.431583118312,39.65741675465987,24.622534559507816,62.524495589540386,9.09447208575133,0.0
static_maintain,2,0%,0.0,-1207.0062342174226,0,0.15544898623070935,12299.352408307237,38.92539857871421,28.14507514786651,221.8668374152054,32.27153998766624,116.33521088647707
static_maintain,2,0%,0.0,-275.04729676152954,0,0.055572346449314046,7927.364259735574,31.06830518649527,24.228787233748875,63.30641604528764,9.208205970223657,0.0
static_maintain,2,0%,0.0,-28.605623485465845,0,0.027559476608429438,5447.807458160788,7.918955127885508,5.23244020072651,8.002216149039311,1.1639587125875361,0.0
static_maintain,2,0%,0.0,-260.07105862722847,0,0.04523174605714247,9227.003161388162,39.595188814085056,43.00400844214516,65.66851593585446,9.551784136124285,0.0
static_maintain,2,0%,0.0,-956.7809582632411,0,0.1077635690614413,9020.20932974524,50.70407429053867,45.73382137560199,200.3485737551802,29.14161072802621,7.763569061441294
static_maintain,2,0%,0.0,-185.70802356193875,0,0.04211560410237165,13684.365587435557,29.36158552299429,21.529538687833437,45.34130009582633,6.595098195756557,0.0
static_maintain,2,0%,0.0,-855.9547478554312,0,0.08029450811430676,12463.968534996273,61.50116614180552,27.38747843889437,181.06754907312614,26.33709804700017,0.0
static_maintain,2,0%,0.0,-543.2706957922894,0,0.06886188779606377,8294.550627987905,46.44835624115216,22.264727494343692,117.27912151229333,17.05878131087903,0.0
static_maintain,2,0%,0.0,-519.0187367031575,0,0.08574474597726132,4396.436836845543,35.565805558088535,28.901948669938225,111.81796864534891,16.26443180295984,0.0
static_maintain,2,0%,0.0,-215.64600621546592,0,0.11027425787718968,1579.555084644803,8.637679737166811,8.238197553032188,34.92550316921999,5.08007318825018,50.27425787718968
static_maintain,2,0%,0.0,-135.45320711039102,0,0.05742030633394597,4492.2001055531855,14.84062090413697,12.751445698760358,31.24560994505526,4.544815992008038,0.0
static_maintain,2,0%,0.0,-123.09315860065188,0,0.05207297736082191,6173.501732059522,15.441537269332338,15.313915812895914,29.483183423548457,4.28846304342523,0.0
static_maintain,2,0%,0.0,-2877.13105578393,0,0.14614425710587634,15000.0,108.87588339017954,105.20753916520928,583.4247868094732,84.86178717228698,46.797863533523234
static_maintain,2,0%,0.0,-5597.010650689403,0,0.24982626524239035,13135.254605641496,118.82746668842782,117.19765419731672,1088.4948144027642,158.32651845858388,153.0719218734501
static_maintain,2,0%,0.0,-86.39703928076389,0,0.03924765584161507,5839.884613273318,15.277537432609392,13.050330934841188,21.985609479622983,3.1979068333997063,0.0
static_maintain,2,0%,0.0,-2531.5858925164243,0,0.14900544298144322,12525.875201950093,95.56495911124081,98.10337238408624,522.1222990820447,75.94506168466104,0.7251360745360806
static_maintain,2,0%,0.0,-41.9417442514132,0,0.028084507227979616,4228.812451891181,11.32284819674244,7.578759318859862,11.659875774166732,1.6959819307878883,0.0
static_maintain,2,0%,0.0,-508.3103935304356,0,0.14306845858945938,2925.5687001756432,16.44134572460188,8.954966210584663,86.24872629835694,12.54526927976101,83.64517005419587
static_maintain,2,0%,0.0,-4630.195888858209,1,0.28013644092318885,5136.949671893585,50.36212269313444,49.57453052038909,517.3030796483604,75.24408431248878,184.13985194626855
static_maintain,2,0%,0.0,-426.76221693612905,0,0.11151354193342841,3265.4917857802548,21.085587597669978,13.553267927093433,86.21538041467082,12.54041896940666,11.513541933428407
static_maintain,2,0%,0.0,-116.62140153721393,0,0.04967458275795922,4193.165469738295,14.747315517045463,8.795720176636328,26.860780654004405,3.907022640582458,0.0
static_maintain,2,0%,0.0,-114.42885335497044,0,0.04368563513403796,5846.638586032291,17.49665754671135,14.320619448846342,28.026261913864275,4.076547187471167,0.0
static_maintain,2,0%,0.0,-2108.049377703422,1,0.10223633730138626,8192.003563126274,37.970334120539114,31.208238865468193,142.33808917510504,20.703722061833453,42.236337301386264
static_maintain,2,0%,0.0,-2775.6343031263773,0,0.24991668048776944,5916.035893582339,57.68808654380431,28.336028903300146,528.6312200663536,76.89181382783326,103.16459749996368
static_maintain,2,0%,0.0,-785.0850495617577,1,0.045403868688893574,3973.689051884582,18.052334545833336,15.60711751955619,30.053680332389785,4.371444411983968,0.0
static_maintain,2,0%,0.0,-321.68412581982125,0,0.04861925496517997,6893.21811337252,41.73614783364307,24.82957866003735,74.403281802239,10.822295534871124,0.0
static_maintain,2,0%,0.0,-403.9906456048955,0,0.1149445331735149,3789.3101733188987,17.058167236438447,9.051227684983107,71.89391255889936,10.45729637220354,54.9445331735149
static_maintain,2,0%,0.0,-305.7945742532746,0,0.0700801240685507,5416.9025334141215,27.031203602161952,29.626541691514348,69.45950374593136,10.103200544862743,0.0
static_maintain,2,0%,0.0,-3089.678512571955,0,0.319746244289482,3916.845049828024,48.11804334769567,30.714521501375668,564.1373335760867,82.05633942924898,224.73990039671907
static_maintain,2,0%,0.0,-1120.1029848101966,1,0.07914473673111232,6433.2287825001,22.36188316940667,16.0974330620182,64.89359639600137,9.439068566691107,0.0
static_maintain,2,0%,0.0,-5293.777371977375,1,0.4068817348706361,4067.8117083965944,43.72236194685431,23.4948811780822,652.2937843245255,94.87909590174917,354.053778242402
static_maintain,2,0%,0.0,-256.72313701367773,0,0.06639171586456358,6593.627120157091,23.573451090214977,25.54745826143633,57.38633511338711,8.347103289219943,6.391715864563579
static_maintain,2,0%,0.0,-1274.5388048447574,0,0.14115331188071562,5475.751194213479,48.240000926995386,21.73714033570925,249.67198285238703,36.31592477852902,41.682144677733504
static_maintain,2,0%,0.0,-305.4115107099347,0,0.0686705545752776,5441.149831165589,26.12010103604426,11.659510523378406,65.76833353593956,9.566303059773027,0.0
static_maintain,2,0%,0.0,-834.3189225081172,1,0.057893200787281086,4659.34139769007,18.126464888458326,12.976680832077117,38.477965949541016,5.5967950472059655,0.0
static_maintain,2,0%,0.0,-59.87169912897647,0,0.029747014599261785,3689.0948560743714,14.359995546537382,7.499590782664912,15.662789896166663,2.2782239848969694,0.0
static_maintain,2,0%,0.0,-10918.859956766566,1,0.2156449463096462,15000.0,142.97105581359662,81.82741285286049,1130.4694740077373,164.43192349203454,2.391123657741155
static_maintain,2,0%,0.0,-634.3428009053799,0,0.12231060923531219,3729.1401106587064,28.1154030748566,17.869548264529865,126.08977622934297,18.34033108790443,22.368374466194986
static_maintain,2,0%,0.0,-3954.364979935215,0,0.3039495437280923,7475.093278292841,65.70986278175234,49.87515076593769,732.3243697348033,106.51990832506229,248.5482823212946
static_maintain,2,0%,0.0,-983.2966911052595,0,0.08490746637635255,11033.229079751944,69.24411395266168,72.37335064557006,215.5758834971847,31.356492145045046,0.0
static_maintain,2,0%,0.0,-3697.93282137668,0,0.3750333325075259,5163.958243765283,47.93029640671816,34.85049642494779,659.1001556144504,95.86911354392004,341.40916582021407
static_maintain,2,0%,0.0,-92.10432348393597,0,0.0581161201523583,2597.30564010994,10.073847107181768,9.83848597410348,21.466606658840302,3.122415514013135,0.0
static_maintain,2,0%,0.0,-347.58955599358166,0,0.06085019252374089,7191.785844141303,36.39902632458497,39.79327567146823,81.21255118268265,11.812734717481112,0.0
static_maintain,2,0%,0.0,-2082.741756099337,0,0.1816026623937784,12163.89032339866,59.8666720350397,60.700165934361095,398.6380577746736,57.983717494497974,123.14272895362286
static_maintain,2,0%,0.0,-30.600456848295384,0,0.03828444318792238,3577.695315631314,5.768286844345792,5.884477337630171,8.097307166079876,1.1777901332479819,0.0
static_maintain,2,0%,0.0,-3723.8955519353754,0,0.32539350364085406,6436.0956292135215,57.293284745484335,56.340559863237466,683.5716308089625,99.42860084493998,270.5283412318754
static_maintain,2,0%,0.0,-1006.1023365187041,0,0.12987198264918437,5515.08063746964,41.83222002498311,21.66634059575464,199.20388961958722,28.975111217394502,30.118782215413972
static_maintain,2,0%,0.0,-910.8324278479707,0,0.08080137643927915,8897.79637517054,65.50955626763488,36.435539079610685,194.08628493288117,28.230732353873623,0.0
static_maintain,2,0%,0.0,-470.17099629257353,0,0.10620702718802193,4004.2272422749556,22.678612916171417,14.208253186520508,88.31636214772959,12.84601631239703,46.20702718802193
static_maintain,2,0%,0.0,-87.82588995617715,0,0.05053575706627855,7615.218383095629,11.302732492702267,10.159474328605967,20.943711925998944,3.0463580983271195,0.0
static_maintain,2,0%,0.0,-2602.974318617752,1,0.1768419418746451,5360.62620702064,36.126799973786085,26.18887308900106,234.25356023964434,34.07324512576645,118.26299042151125
static_maintain,2,0%,0.0,-473.2007631971629,0,0.0930364873396113,6134.209208754971,27.477238105187283,21.48028619320308,93.7341428870272,13.634057147203956,33.0364873396113
static_maintain,2,0%,0.0,-92.32566800211167,0,0.05048746337333123,3656.3852897391525,12.041510364481256,11.953024947126021,22.29132816116565,3.2423750052604583,0.0
static_maintain,2,0%,0.0,-221.67716844078475,0,0.04675317949781155,5855.208826860056,29.623987373397423,13.698495482073975,50.78390530067627,7.386749861916547,0.0
static_maintain,2,0%,0.0,-5861.413065883059,1,0.3125394167494385,7330.861854595203,59.34165893353356,61.04323456301828,680.0422739744587,98.91523985083035,257.35290216817447
static_maintain,2,0%,0.0,-18713.223874128584,1,0.3746681202994043,14314.67782503378,173.02438691865936,142.5268561206609,2376.979799801601,345.7425163347783,281.03482330688934
